datetime,open,high,low,close,volume
2002-03-04 02:00:00,113.9,115.99,113.65,115.75,27184600
2002-03-05 02:00:00,115.33,116.4,114.97,115.38,22718900
2002-03-06 02:00:00,115.1,117.15,115.07,116.75,20143200
2002-03-07 02:00:00,117.36,117.5,115.57,116.5,19330800
2002-03-08 02:00:00,117.38,117.9,116.48,116.99,19930100
2002-03-11 02:00:00,116.89,117.9,116.43,117.24,15621800
2002-03-12 02:00:00,116.1,117.25,115.94,117.17,17153600
2002-03-13 02:00:00,116.63,116.75,115.64,116.04,17175300
2002-03-14 02:00:00,116.04,116.43,115.63,115.88,11168100
2002-03-15 02:00:00,115.97,116.95,115.9,116.65,21220100
2002-03-18 02:00:00,117.1,117.56,116.1,116.67,17548900
2002-03-19 02:00:00,117.3,117.74,116.82,117.45,17912000
2002-03-20 02:00:00,116.5,116.58,115.19,115.24,17114500
2002-03-21 02:00:00,115.3,115.9,114.12,115.29,25846800
2002-03-22 02:00:00,115.5,115.94,114.7,115.04,15235400
2002-03-25 02:00:00,115.09,115.36,113.3,113.61,17499600
2002-03-26 02:00:00,113.52,115.02,113.47,114.27,19947600
2002-03-27 02:00:00,114.03,115.01,113.76,114.57,19020300
2002-03-28 02:00:00,114.97,115.77,114.5,114.52,17532900
2002-04-01 02:00:00,114.23,115.1,113.5,114.57,17711000
2002-04-02 02:00:00,113.98,114.95,113.77,113.94,15669500
2002-04-03 02:00:00,114.01,114.21,112.16,113.14,25658500
2002-04-04 02:00:00,112.6,113.4,112.23,112.67,23549000
2002-04-05 02:00:00,113.19,113.63,112.18,112.69,19404900
2002-04-08 01:00:00,111.32,113.03,111.23,112.93,16470100
2002-04-09 01:00:00,113.18,113.18,111.93,112.14,15122700
2002-04-10 01:00:00,112.1,113.54,112.09,113.41,17199300
2002-04-11 01:00:00,112.89,113.05,110.5,110.59,25453700
2002-04-12 01:00:00,111.02,111.65,110.04,111.42,14950600
2002-04-15 01:00:00,111.62,111.86,110.2,110.57,17394900
2002-04-16 01:00:00,111.7,113.32,111.67,113.2,15040900
2002-04-17 01:00:00,113.39,113.67,112.6,112.96,12920100
2002-04-18 01:00:00,112.9,113.46,111.15,112.47,25204800
2002-04-19 01:00:00,113.2,113.24,112.56,112.88,10499200
2002-04-22 01:00:00,112.38,112.43,110.84,111.0,13922900
2002-04-23 01:00:00,111.09,111.48,110.17,110.52,16967000
2002-04-24 01:00:00,110.56,111.81,109.4,109.41,18902700
2002-04-25 01:00:00,109.21,109.74,108.72,109.47,25451500
2002-04-26 01:00:00,109.79,110.01,107.29,107.39,19769800
2002-04-29 01:00:00,107.93,108.26,106.63,106.86,17724400
2002-04-30 01:00:00,107.02,108.64,106.64,107.86,19473500
2002-05-01 01:00:00,107.97,109.25,106.8,109.18,24575600
2002-05-02 01:00:00,109.1,109.91,107.78,108.76,15666800
2002-05-03 01:00:00,108.6,108.76,107.2,107.58,18185500
2002-05-06 01:00:00,107.64,107.99,105.31,105.47,23630400
2002-05-07 01:00:00,106.1,106.32,104.9,105.1,21910000
2002-05-08 01:00:00,107.05,109.36,106.79,109.01,27917400
2002-05-09 01:00:00,108.65,109.1,107.58,107.75,18085600
2002-05-10 01:00:00,107.97,108.05,105.6,105.72,18958900
2002-05-13 01:00:00,106.22,107.95,105.79,107.87,14677700
2002-05-14 01:00:00,109.62,110.37,109.0,110.22,34201200
2002-05-15 01:00:00,109.5,110.91,109.29,109.79,29535300
2002-05-16 01:00:00,109.7,110.48,109.33,110.36,28092000
2002-05-17 01:00:00,110.66,111.25,110.1,110.9,27823700
2002-05-20 01:00:00,110.64,110.69,109.49,109.7,13833800
2002-05-21 01:00:00,110.11,110.48,108.32,108.7,16877200
2002-05-22 01:00:00,108.22,109.12,108.0,108.94,15844200
2002-05-23 01:00:00,109.26,110.36,108.48,110.1,13879800
2002-05-24 01:00:00,109.98,110.2,108.61,108.69,11877000
2002-05-28 01:00:00,109.05,109.13,107.45,108.1,24236900
2002-05-29 01:00:00,107.62,108.02,107.13,107.3,14773300
2002-05-30 01:00:00,106.55,107.51,105.9,107.0,18217900
2002-05-31 01:00:00,107.4,108.56,106.85,107.22,19826300
2002-06-03 01:00:00,107.09,107.6,104.13,104.37,26056300
2002-06-04 01:00:00,104.15,105.2,103.55,104.63,25856200
2002-06-05 01:00:00,104.95,105.67,104.35,105.61,19695900
2002-06-06 01:00:00,105.54,105.6,103.15,103.46,22998500
2002-06-07 01:00:00,101.78,103.92,101.72,103.34,24011600
2002-06-10 01:00:00,103.24,104.46,103.02,103.74,18759900
2002-06-11 01:00:00,104.13,104.54,101.73,101.96,19990700
2002-06-12 01:00:00,101.71,102.81,100.78,102.58,31266000
2002-06-13 01:00:00,102.13,103.0,101.34,101.55,21043900
2002-06-14 01:00:00,100.31,101.56,98.5,101.4,39267500
2002-06-17 01:00:00,101.92,104.34,101.85,104.12,17647200
2002-06-18 01:00:00,103.74,105.03,103.63,104.97,21628500
2002-06-19 01:00:00,103.5,104.43,102.24,102.52,21540700
2002-06-20 01:00:00,102.26,103.05,100.96,101.21,25691000
2002-06-21 01:00:00,100.47,100.93,98.68,99.28,31190700
2002-06-24 01:00:00,98.61,100.69,97.25,99.8,37169700
2002-06-25 01:00:00,100.3,100.89,97.54,97.56,33355000
2002-06-26 01:00:00,95.2,98.15,95.19,97.72,37913600
2002-06-27 01:00:00,98.5,99.49,96.57,99.43,31616400
2002-06-28 01:00:00,99.24,100.5,98.88,98.96,28184200
2002-07-01 01:00:00,99.18,99.8,96.89,97.03,20270200
2002-07-02 01:00:00,96.86,97.2,94.77,94.97,34213900
2002-07-03 01:00:00,94.62,95.84,93.72,95.51,30565800
2002-07-05 01:00:00,96.78,99.53,96.66,99.31,19013500
2002-07-08 01:00:00,98.98,99.7,97.56,98.07,19118600
2002-07-09 01:00:00,97.73,98.34,95.01,95.6,28620400
2002-07-10 01:00:00,96.0,96.07,92.04,92.12,50522500
2002-07-11 01:00:00,91.76,93.35,90.32,92.87,59476500
2002-07-12 01:00:00,93.33,93.89,91.52,91.85,39018600
2002-07-15 01:00:00,91.64,92.4,87.89,92.34,77317200
2002-07-16 01:00:00,91.12,92.38,89.87,90.56,53282400
2002-07-17 01:00:00,92.46,93.3,89.75,90.74,48880600
